PCCB	2	0.006599
SLC26A6	4	0.006009
TRIM11	8	0.006068
UBE2T	7	0.005117
CD48	7	0.005117
CENPO	6	0.000000
ITSN2	6	0.000000
VPS13D	5	0.004957
EMILIN1	9	0.008640
ABL2	6	0.006769
FBLN2	6	0.000000
GGPS1	6	0.000000
RP11-97C16.1	6	0.000000
RP11-344P13.6	6	0.000000
HESX1	6	0.000000
RRM2	6	0.000000
RRNAD1	8	0.006068
LY75	6	0.000000
POMGNT2	9	0.004050
TANC1	6	0.022000
ULK4	6	0.000000
ARMC9	8	0.006826
B4GALT4	6	0.000000
GORASP1	6	0.000000
LINC01037	6	0.000000
NR2C2	2	0.006210
PRKCE	6	0.000000
RP11-474G23.3	6	0.000000
PCGF1	6	0.000000
CISH	6	0.000000
COPS7B	1	0.012484
LURAP1	7	0.005117
PTGS2	6	0.006769
TCEANC2	3	0.005269
CC2D1B	6	0.006769
TMEM234	7	0.005757
TRIT1	6	0.000000
CNNM3	6	0.000000
DDI2	7	0.005117
DDX59	6	0.000000
HES4	2	0.006210
TMEM214	10	0.005591
B4GALT3	5	0.004407
DYTN	1	0.006242
TMEM53	6	0.000000
KCTD3	4	0.010682
PCYOX1	4	0.005341
WDSUB1	4	0.005341
APITD1	6	0.000000
KDM5B	6	0.000000
SLC35A3	6	0.000000
ZMYM6	6	0.000000
RABL3	7	0.005693
RP11-804H8.6	6	0.006769
RP5-864K19.4	8	0.012136
MFSD4	2	0.003105
BMPR2	2	0.003105
CNN3	6	0.000000
GBA	6	0.000000
LINC00883	6	0.000000
NBEAL2	6	0.000000
PELI1	7	0.006396
TGFBR2	5	0.008813
CTH	3	0.011856
DHFRL1	6	0.000000
EPCAM	9	0.004050
FOXJ3	8	0.006826
FUCA1	5	0.004957
HHLA3	6	0.000000
INO80B	10	0.005591
PCAT6	6	0.000000
PDZK1IP1	6	0.000000
POMC	3	0.005269
RBMS1	6	0.000000
RHOB	6	0.006769
TMEM87B	7	0.010874
ZMYM1	6	0.000000
SCYL3	1	0.006242
LDLRAD2	6	0.000000
CCDC66	6	0.000000
ADPRHL2	7	0.005117
PRKAR2A	7	0.005117
LMAN2L	4	0.005341
TESK2	1	0.013733
ZNF445	4	0.010682
SLC2A1	2	0.003105
THUMPD2	2	0.003105
DHX9	6	0.000000
PUSL1	6	0.000000
C1orf109	4	0.011350
NSUN3	6	0.000000
RP11-527D7.1	6	0.013539
PSMB2	5	0.004407
SLC27A3	3	0.005269
INPP1	9	0.004050
PPP1CB	3	0.016467
RALB	9	0.004500
CAPN7	10	0.004970
CCDC104	6	0.000000
CMPK2	6	0.000000
DPH2	10	0.004970
MIR181A1HG	6	0.000000
UBXN2A	3	0.005269
WDR48	6	0.000000
ATP5F1	6	0.000000
C1orf198	6	0.007616
PAQR6	9	0.007200
AC074117.10	6	0.000000
C1orf112	6	0.000000
CRTC2	1	0.006242
GTF3C3	6	0.007616
HSPG2	3	0.005269
LCLAT1	8	0.006068
LINC00342	6	0.000000
MALL	9	0.007200
PEX11B	6	0.000000
RASAL2	9	0.004500
RSAD2	6	0.000000
TXLNA	4	0.005341
ZNF662	6	0.000000
ZNF684	6	0.000000
ZXDC	8	0.006068
MPZ	8	0.012136
RP11-423O2.5	8	0.006068
AAMP	5	0.004407
PGD	6	0.000000
SLC39A1	10	0.009939
ARHGEF3	8	0.014411
C2orf69	6	0.000000
CAMKMT	6	0.000000
CDCP1	6	0.000000
CLK2	6	0.000000
GBP2	6	0.000000
LPGAT1	6	0.000000
LRRC8B	6	0.000000
MEF2D	6	0.000000
METTL18	6	0.000000
NMNAT1	7	0.005117
RP11-554J4.1	7	0.005117
SMG7	8	0.006826
SWT1	6	0.000000
TPRA1	1	0.007023
AMMECR1L	6	0.000000
ANKRD35	6	0.000000
FBXO48	6	0.000000
GPR137B	6	0.000000
HDAC4	6	0.000000
MTR	1	0.006242
IP6K1	10	0.010126
SPEN	6	0.000000
PBX1	9	0.004500
ABHD1	10	0.004970
HEATR1	3	0.005269
TMEM17	2	0.003105
AC093901.1	8	0.006826
CALCRL	10	0.016772
HEATR5B	2	0.003105
RP11-196G18.24	6	0.000000
RP11-319G6.1	6	0.007616
NAV1	10	0.004970
MARC1	6	0.000000
SETDB1	6	0.000000
NIF3L1	6	0.000000
GLYCTK	6	0.000000
TNS1	6	0.000000
KIF3C	3	0.005269
NOTCH2	3	0.005269
DHDDS	6	0.000000
PEX14	6	0.000000
HECTD3	6	0.013539
AC062029.1	6	0.007616
RP11-156E8.1	4	0.010682
RP11-731C17.2	3	0.005269
SCRN3	3	0.005269
EVI5	6	0.000000
PREPL	4	0.005341
ASB1	6	0.000000
RP11-191L17.1	2	0.006987
MUTYH	6	0.000000
ETNK2	6	0.000000
RFT1	4	0.012685
RP11-395L14.4	7	0.005117
SASS6	6	0.000000
VAMP4	6	0.000000
ZBED6	6	0.000000
RNF123	3	0.005269
SLC30A6	3	0.005269
SZT2	3	0.005269
CDCA8	6	0.000000
MAD2L2	6	0.000000
MAGOH	5	0.004407
MDH1	5	0.009364
METTL6	6	0.000000
MAN1A2	6	0.000000
HMCES	5	0.004407
SFMBT1	6	0.000000
HLX	6	0.000000
DAPL1	3	0.005269
C1orf216	3	0.015808
PSME4	6	0.000000
DNAJC13	6	0.007616
TOR1AIP2	6	0.007616
RBM43	6	0.000000
MATN1-AS1	6	0.000000
PIP5K1A	1	0.006242
DYNC1I2	6	0.000000
UBQLN4	10	0.010498
EBNA1BP2	2	0.014750
CNIH4	6	0.000000
DBI	6	0.000000
WDR35	6	0.000000
INO80D	6	0.008462
TDRKH	6	0.000000
PDHB	5	0.004407
UROD	7	0.012793
EXOC6B	6	0.013539
SRGAP3	6	0.000000
SP140L	6	0.000000
DIEXF	1	0.006242
RHOQ	1	0.014045
FCGR2A	6	0.000000
LEPR	6	0.000000
PLS1	10	0.005591
RFTN1	10	0.005591
SIDT1	1	0.006242
ABHD6	6	0.000000
B3GALNT2	6	0.000000
EFCAB7	1	0.006242
LINC00853	6	0.000000
NEK11	8	0.007661
PAIP2B	3	0.005269
PECR	6	0.000000
PIK3C2B	1	0.006476
RP11-271K21.11	10	0.005591
RP11-326G21.1	6	0.000000
SLC35F6	6	0.007616
BSDC1	6	0.000000
INSIG2	9	0.008550
SEC13	6	0.000000
ARL6IP6	6	0.000000
RPA2	6	0.000000
IPO9	8	0.006068
SYDE2	6	0.000000
DIRC2	5	0.012944
ZNF619	3	0.021736
PTPN4	8	0.006675
RP11-517B11.4	2	0.003105
CLASP1	3	0.010539
C1orf50	7	0.005117
TXNIP	6	0.000000
WRAP73	10	0.005591
ACOT11	3	0.005928
APLF	6	0.000000
DGKD	6	0.000000
ETAA1	6	0.000000
FTCDNL1	6	0.000000
KLHL21	10	0.005591
PHOSPHO2	7	0.011513
RC3H1	6	0.000000
RCC2	6	0.000000
WDFY1	10	0.016151
NR1D2	6	0.000000
PCBP4	2	0.006599
RNASEL	6	0.014385
EML4	6	0.000000
YOD1	6	0.000000
S100A11	6	0.000000
RBM8A	10	0.020562
CNOT10	10	0.004970
SHQ1	6	0.000000
ACYP2	3	0.005269
CLIP4	3	0.005269
CPT2	3	0.005269
DNAJC27	3	0.010539
FAM124B	3	0.005204
GDAP2	3	0.004940
IPO13	3	0.005269
JMJD4	3	0.005269
KLHDC8B	9	0.003600
NBPF9	3	0.005269
NCSTN	3	0.005269
NUDT17	3	0.010539
OXNAD1	3	0.005269
PCBP1-AS1	3	0.005269
PLEKHM2	3	0.005269
RP11-254F7.2	3	0.005269
RQCD1	3	0.005269
SUPT7L	3	0.005269
TREX1	3	0.005269
CCNL2	6	0.000000
CMC1	6	0.000000
RP13-131K19.6	6	0.000000
RP5-1073O3.7	5	0.004957
GSTM2	6	0.000000
MIIP	8	0.012136
BCL9	6	0.000000
EXOC8	10	0.014909
GPATCH3	10	0.004970
POU2F1	7	0.010234
STAG1	6	0.000000
STT3B	6	0.000000
RP1-92O14.3	6	0.000000
LRRC8D	6	0.000000
SARS	6	0.000000
ING5	4	0.005341
RP11-343N15.5	6	0.000000
ASXL2	6	0.000000
MREG	9	0.004050
PDK1	6	0.000000
BRPF1	9	0.011250
TMEM63A	3	0.005269
DNM3	9	0.008100
TRANK1	7	0.011513
HS2ST1	6	0.000000
DISP1	2	0.006210
PINK1-AS	6	0.000000
RP11-488L18.10	7	0.005629
RP5-1065J22.8	6	0.013539
C2orf48	4	0.010682
FAM117B	7	0.010234
LRRC42	6	0.000000
XKR8	6	0.000000
INPP5B	10	0.016151
HAAO	4	0.005341
SFT2D2	6	0.000000
SLC5A6	10	0.005591
CCDC71	8	0.006826
KLF7	7	0.010874
LBH	7	0.005117
RP11-484K9.4	7	0.010234
GTF2E1	2	0.006210
ANKRD44	6	0.000000
FBXO41	6	0.000000
NHEJ1	10	0.004970
RAB3GAP2	6	0.000000
ANKRD13C	9	0.004500
TMEM45A	6	0.000000
SUMF1	3	0.016467
WDR5B	6	0.000000
PIK3CD	7	0.015991
SEPN1	4	0.006676
HIPK1	6	0.000000
ENO1-AS1	2	0.003105
USF1	6	0.000000
RP11-563N4.1	10	0.005591
SRSF7	9	0.010800
ZBTB48	8	0.006068
RP11-566E18.3	8	0.006068
ITPRIPL1	6	0.000000
DSTYK	3	0.005269
DNAJC27-AS1	2	0.003105
PER3	3	0.005928
MERTK	6	0.000000
HEG1	8	0.006068
FAM73A	6	0.000000
AC009506.1	6	0.022847
STK39	9	0.003600
EXO1	6	0.000000
FNBP1L	6	0.000000
MYCNOS	2	0.003105
SPATS2L	6	0.000000
PPP2R3A	6	0.000000
HES6	2	0.003882
RGS18	6	0.013539
APH1A	6	0.000000
AURKAIP1	6	0.000000
CTDSPL	6	0.014385
CFH	8	0.006826
DOCK7	6	0.000000
GSTM1	6	0.000000
NAT6	6	0.000000
CEP63	3	0.005928
AL590452.1	6	0.000000
CDK11B	6	0.000000
COL9A2	6	0.000000
DBR1	6	0.000000
ERMAP	6	0.000000
GLRX2	6	0.000000
GOLPH3L	6	0.000000
MAP3K2	6	0.000000
PDIK1L	8	0.006826
POGLUT1	6	0.000000
SAMD13	3	0.005269
SCMH1	2	0.003493
SLC25A20	6	0.000000
STX6	6	0.000000
TMEM115	6	0.000000
UHMK1	6	0.000000
RABIF	6	0.000000
RNF187	2	0.006987
CNRIP1	1	0.015606
SEMA4A	6	0.006769
CLK1	6	0.000000
COBLL1	6	0.000000
GLB1L	8	0.006068
NCDN	6	0.000000
PPP1R12B	9	0.004050
RRP9	6	0.000000
TRNAU1AP	5	0.004407
CTTNBP2NL	7	0.005693
RP11-105N14.1	6	0.000000
SLC4A7	1	0.006242
AC062017.1	1	0.007023
SCAP	6	0.000000
TTLL10	6	0.000000
PXDN	6	0.000000
VPS45	6	0.000000
RCAN3	10	0.005591
ATRIP	5	0.004957
RBM15B	6	0.000000
RP5-884G6.2	6	0.007446
FAM129A	9	0.004500
EHBP1	5	0.004407
PIGC	10	0.004970
IFI44	8	0.006068
KRTCAP3	10	0.004970
PTCH2	1	0.006242
KLHL23	6	0.000000
HEMK1	6	0.000000
KIAA1841	6	0.000000
WDR92	6	0.000000
BLZF1	4	0.010682
ORC1	3	0.005928
ATP1B3	2	0.019408
FAM168B	8	0.006068
ZNF35	2	0.006599
CDK18	6	0.000000
FANCD2	4	0.005341
KIAA0907	8	0.006068
NR1I2	6	0.000000
C2ORF15	4	0.005341
RIMKLA	4	0.005341
SLC4A1AP	4	0.012018
TRMT1L	4	0.011350
WDTC1	4	0.005341
ZFP69B	6	0.006769
AC079305.10	6	0.000000
BOLA3-AS1	2	0.003105
HS1BP3	6	0.000000
CD247	5	0.004407
KIDINS220	10	0.004970
TMEM127	3	0.005269
NME6	6	0.000000
SGOL1	6	0.000000
EMC1	6	0.000000
GFPT1	8	0.006826
GPD1L	6	0.000000
KCNA3	10	0.006212
RP11-382D12.2	4	0.005341
UBR3	6	0.000000
RASGRP3	9	0.004500
CCNT2	7	0.005117
IQCB1	8	0.012060
TMEM177	6	0.000000
DCAF6	6	0.000000
DDX20	6	0.000000
ATG4B	6	0.000000
MFN2	7	0.005117
SLC30A7	6	0.000000
KHK	3	0.005269
ZNF620	4	0.005341
IGFBP2	2	0.003493
SERTAD2	10	0.004970
PGAP1	6	0.000000
PTAFR	6	0.000000
ACP6	8	0.006068
CHST10	6	0.000000
LINC00694	3	0.005269
MAP10	6	0.000000
MBD5	1	0.006242
PRDM16	6	0.000000
RHBDD1	6	0.006769
CASP9	4	0.011350
GLTPD1	2	0.003105
POLR3C	6	0.000000
RP11-108M9.4	7	0.005757
SLC35A5	5	0.004407
TMEM39A	6	0.000000
TRIP12	6	0.000000
UBE4B	6	0.000000
IQCC	6	0.000000
KIF2C	8	0.019721
CNIH3	1	0.020521
MORN1	6	0.000000
SH3BP4	6	0.000000
TMEM185B	2	0.003882
DLGAP3	6	0.006769
MAPRE3	1	0.006242
PIK3R4	6	0.000000
MAST2	6	0.000000
RP11-307C12.12	6	0.006769
ZNF644	6	0.000000
SLC2A5	3	0.005269
ZEB2-AS1	6	0.000000
STK25	7	0.005117
PEX10	6	0.000000
CTNNB1	6	0.000000
ACAD11	6	0.000000
SH2D2A	10	0.009939
LOXL3	4	0.006009
SEC61A1	8	0.006826
LRRC40	4	0.005341
BTD	6	0.000000
RP11-244H3.4	6	0.000000
TMEM201	8	0.006826
TTC4	6	0.000000
YARS	3	0.005269
ZNF197	4	0.006009
ALG1L	6	0.000000
NCOA1	6	0.000000
LINC00339	6	0.000000
PIK3R3	6	0.006769
RP11-427H3.3	3	0.005269
ABCB10	10	0.005591
AGO1	6	0.000000
MMEL1	3	0.005269
RGS16	9	0.009000
KCTD18	6	0.000000
RP11-395A13.2	6	0.006685
OTUD3	6	0.000000
AC097500.2	9	0.004050
FKBP1B	1	0.006242
NCK1	6	0.000000
CRIPT	2	0.003493
DCAF17	8	0.006826
DESI2	6	0.006769
IWS1	6	0.000000
MTHFR	9	0.003600
NIPAL3	6	0.000000
RETSAT	9	0.004050
RPAP2	6	0.000000
WDR12	6	0.000000
ERCC3	6	0.000000
BOLA1	6	0.000000
DPH3	10	0.005591
DCTN1	10	0.005591
IQSEC1	6	0.000000
MFSD2B	4	0.005341
TAL1	6	0.000000
RAB7L1	1	0.006242
FYCO1	6	0.000000
SELL	9	0.018855
PLA2G4A	3	0.010539
FAM126B	6	0.000000
RNASEH1-AS1	6	0.000000
ARHGEF19	3	0.005928
ZCCHC17	2	0.003493
PRKD3	7	0.005757
LUZP1	5	0.009364
WDR54	6	0.014385
KRBOX1.1	6	0.000000
PIAS3	6	0.000000
ABTB1	4	0.005341
ADPRH	4	0.005341
FAM229A	8	0.006068
NBPF14	6	0.000000
TAF13	9	0.007695
TARS2	5	0.004407
ANAPC1	6	0.000000
ARID1A	6	0.000000
ATP6V1A	6	0.000000
NISCH	6	0.000000
PSD4	6	0.000000
LRRC58	6	0.000000
MPHOSPH10	6	0.000000
TMF1	8	0.006068
ZNF326	6	0.000000
ACAD9	6	0.000000
CPSF3	6	0.014385
PLEKHA3	10	0.004970
SLC11A1	3	0.005928
VWA1	6	0.000000
GPX7	4	0.006676
PLEK	6	0.015231
ECHDC2	6	0.000000
RP11-126K1.6	6	0.000000
CCT7	2	0.011256
NUDC	2	0.017855
ANGEL2	7	0.012153
ENTPD3-AS1	6	0.000000
TTC31	10	0.004970
MOB3C	6	0.007616
ISG15	6	0.000000
LINC01122	6	0.000000
P4HTM	6	0.000000
SMYD5	8	0.006826
TMEM150A	10	0.005591
TMEM182	6	0.000000
ZNF695	6	0.007616
TFG	1	0.006242
INPP4A	10	0.009939
PIGV	1	0.012484
TXNDC9	6	0.000000
POGK	7	0.005757
MTFR1L	6	0.000000
EEF1B2	9	0.003600
RPE	6	0.014385
CD55	6	0.000000
IDH1	8	0.006826
ERLEC1	4	0.006343
HIAT1	5	0.018728
KIAA1715	1	0.006242
C1orf159	6	0.000000
CCRL2	6	0.000000
GTF3C2	6	0.000000
TAF1B	6	0.000000
KTI12	5	0.004407
AGBL5	6	0.000000
COL24A1	8	0.006826
DENND1B	9	0.003600
GLMN	6	0.000000
SPATA6	3	0.005928
TRAK1	6	0.000000
KLF11	6	0.000000
LIN9	10	0.004970
PTCD3	6	0.000000
RP11-206L10.9	1	0.012484
RP11-259N19.1	6	0.000000
ARID5A	5	0.009364
VAMP3	3	0.005269
NBL1	10	0.004970
RP5-827C21.4	3	0.005269
FCER1A	9	0.021150
CHST13	6	0.000000
ASPM	4	0.005341
CEP350	6	0.000000
DNAJB4	6	0.000000
FAHD2B	6	0.000000
