Gene	E1911_177	E848_749	E564_727	E1661_728	E481_165	E1481_545	E793_714	E322_112	E1937_594	E1932_348	E824_698	E229_576	E252_623	E1593_154	E1556_492	E295_674	E247_643	E1629_260	E1177_634	E936_167	E1559_214	E1742_588	E1138_454	E1521_542	E733_500	E1473_26	E1539_91	E1308_31	E144_735	E1604_756	E1635_726	E1992_567	E1337_768	E1280_241	E630_450	E547_92	E135_111	E561_635	E308_278	E1485_667	E638_177	E656_237	E1234_103	E497_242	E1354_770	E1101_756	E1516_628	E1677_568	E65_75	E271_666	E1361_211	E752_277	E389_277	E78_132	E1546_651	E1103_123	E44_326	E925_432	E1026_357	E901_65	E775_239	E688_169	E315_388	E1343_180	E1140_698	E1440_405	E69_732	E1198_474	E1648_560	E1884_695	E855_220	E1715_164	E1874_450	E956_174	E1304_449	E708_211	E1405_610	E1829_104	E1072_162	E1263_445	E499_509	E1728_269	E1545_104	E375_702	E428_69	E882_431	E53_183	E781_254	E43_268	E1878_343	E1494_777	E800_59	E358_115	E116_759	E1815_70	E825_677	E861_702	E1895_248	E967_692	E312_787	E1492_434	E597_123	E1930_527	E670_231	E1690_554	E1568_637	E1052_735	E701_256	E1290_738	E403_211	E1549_549	E1065_663	E1627_582	E702_221	E759_622	E1520_751	E860_37	E1446_606	E1445_387	E1342_80	E213_622	E1892_658	E731_55	E79_255	E1184_741	E157_612	E56_321	E932_557	E667_128	E1367_111	E1622_634	E512_793	E1655_154	E159_258	E1713_508	E787_63	E747_306	E1918_505	E484_743	E302_672	E1249_274	E405_418	E994_520	E1786_771	E1849_762	E190_273	E614_37	E1674_724	E1768_640	E361_163	E1089_447	E1512_206	E1650_606	E1704_707	E1632_408	E126_661	E72_393	E1912_506	E1132_450	E320_581	E1762_20	E1480_134	E1872_582	E118_625	E541_761	E1439_438	E382_751	E968_739	E1575_799	E802_389	E1396_612	E348_526	E1157_622	E1896_624	E1106_541	E435_714	E1503_185	E1436_540	E1636_373	E20_321	E1743_382	E837_715	E1426_730	E1383_383	E1020_324	E917_483	E1310_286	E426_215	E1376_353	E1148_791	E352_759	E1355_317	E440_91	E1353_323	E839_54	E32_309	E179_202	E1691_218	E697_159	E815_176
C6orf48_gmp	0	0	0	0.014903738370717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00472907474041171	0.00667501509930968	0.00809600156083781	0	0	0	0	0.00540589107751424	0	0	0.0220961866563593	0	0	0	0	0	0	0.00049328132880109	0	0	0	0	0.00145580479253085	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0167689128955856	0	0	0	0	0	0	0.0118102982152706	0	0	0	0	0	0.0574743795544563	0	0	0	0	0	0	0	0	0	0.0240053896903122	0	0	0	0	0	0	0	0.0151328337661848	0	0	0	0	0	0.037388916685551	0	0	0	0.0484234662573475	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00993397978458914	0	0	0	0	0.0182315818291856	0	0.365497849135764	0	0	0	0	0	0	0	0.00184829154269662	0	0	0	0	0	0	0.0136500341519219	0	0	0	0	0	0.00204738669038979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0106011050537956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276665849889422	0	0	0	0	0	0.00618305319028392	0	0.178376002342512	0.49064688285774	0	0	0	0	0
CAMK2G_gmp	0	0	0	0	0	0	0	0	0	0	1.6120187389913	0	0	0	0	0	2.08906154433708	2.03651681510663	0	1.64344052344105	0	0	0	0	0	0	0	2.16344004538343	0	0	0	0	0	0	0	0	0	1.78636484566539	0	0	2.57242985588805	0	0	0	0	0	0	0	0	2.14013982127892	0	0	0	0	0	1.67732257549774	0	0	0	0	1.47475382930536	0	0	0	0	0	0	1.71684323970229	0	0	0	0	0	0	0	0	0	0	0	2.43784614663372	0	0	1.75335373247301	0	0	0	1.57866418462153	0	2.05802684547914	0	0	2.66393718508182	2.05761973266203	0	1.36285047444776	0	0	0	0	0	1.5005686380962	0	0	0	0	2.06507697932821	1.63763842529516	0	0	0	0	0	2.12810252178162	0	0	1.85369463515108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.76158755485229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84062790676356	0	0	0	0	0	0	0	0	0	0	0	0	2.21985865836998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.35315647989753	0	0	0	2.64427792682571	0	0	0	0	0	0	0	0
CCDC137_gmp	0	0	0	0	0	0	0	1.74634318784195	0	0	0	0	0	0	0	1.71549451047376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0179943632274275	0	2.2583617070737	0	0	0	0	0	0	0	0	0	0	0.000371037409619098	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90514470608834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90451894329575	0	0	2.08047678504356	0	0	0.0732860966784167	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75648961393078	0	0	0	0	1.60466404957561	0	1.7590554952085	0	0	1.25345068995986	0	0	0	0	0.0313210385316612	0	1.13177367842743	0	2.38468559374128	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.162121523048798	0	0	0	0	0	0	0	0	0	0	0.0332959549477246	0	0	2.8188150750711	0	0	0	0	0	0	1.53551749591313	0	1.80496511212992	0	0	0	0	0	0	0	0	2.01707189788126	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95018946295576	0	0	0	0	0	0
CHAF1B_gmp	0	0	0	0	0	0.0415792293306136	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0137070197759659	0	0	0	0	1.68413943785187	0.419835750440486	0	0	0	0	0.00499434804039996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0170040599614826	0	0	0.0562444763705296	0	0	0	0	0	0	0	0	0	0.016938277596519	0	0	0	0	0	0	0	0	0	0	0	0	0.0344065484119813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.735876979088776	0.00552474917978231	0	0	0	0	0.0233685657521603	0	0	0	0	0	0	0.0079608355532481	0	0	0	0	1.12153978856095	0	0	0	0.0115141924843586	0	0	0	0	0.0709942749819876	1.14473092555517	0	0	0	0	0	0	0	0	0	0.0172608529657185	0	0.00750268331844685	0	0	0	0	0	0	0.0125822596254083	0	0	0	0	0.0113915349741305	0	0	0	0	0.0509201712022252	0	0	0	0.00266035471303857	0	0	0	0.00649914237668889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0962233012594053	0	0	0	0	0	0	0	0.0419856510173291	0	0	0	0	0	0.000788837991281174	0.15028480561472	0	0	0
CHMP1A_gmp	0	0	0	0	0	0	0	0	0	0	2.50899046631941	0	0	2.06550018139182	0	0	0	0	0	0	0	0	2.45281577094056	0	0	0	0	0	0	0	0	0	1.88862968182141	0	0	0	0	0	0	0	0	2.28381666564653	0	1.72169156496298	0	0	2.02267342912474	0	0	0	0	0	0	0	0	0	0	1.91929164208164	1.95573433164374	0	0	0	0	0	0	0	0	1.97045034752833	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7098632280109	0	0	0	1.79178540112223	0	0	1.77119529953566	0	0	2.27804871586479	0	0	0	2.04814362966672	2.32350674850706	1.7982398238101	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58903728869396	0	0	0	1.76520167614244	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9526556035794	0	2.15866643505418	0	0	0	0	0	0	0	0	0	0	0	2.27092849295403	0	0	1.81936788192116	0	1.93768176913924	0	2.29635689365457	1.47642648290617	0	0	0	1.94697986611338	2.02641348268896	2.00784418949186	0	0	0	0	0	0	0	0	0
CMC1_gmp	0	0.029349070267137	0	0	0.0115935776067891	0	0.00352055859106014	0	0.00543983207569945	0	0	0	0	0	0	0	0.00410323101105305	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00303453553696153	0	0	0	0	0	0	0.00125969971939377	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00568452077027672	0	0	0	0.00349985464864697	0	0	0.106070976954191	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00473534332647805	0	0	0	0	0	0	0	0.00453773881930398	0.113950007584308	0	0	0	0	0	0	0.000664301533894761	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0130905248356833	0	0.0345321819512941	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0165666221035945	0	0	0.0236955934961579	0	0	0	0	0	0.0105091247157303	0	0	0	0	0	0	0.0177591786726073	0	0.0168505271876565	0	0	0.00902514485466703	0	0	0	0	0	0	0	0	0	0	0.0328432372637081	0	0	0	0	0	0	0	0.0163205110808967	0	0	0.0369922354048518	0	0	0	0	0	0	0	0	0	0	0	0	0.000265135405925021	0	0.0258640322111093	0	0	0	0	0	0	0
COPRS_gmp	0	0	0	0	0	0	0	0	0	0	1.45187896960873	0	0	0	2.87607663373892	0	0	0.503665436587461	0	0	0	1.99074281746124	0	0	0	0	0	0	0	0	1.76392210580447	0	0	0	0	0	0	0	0	0	0	0	0	1.47933894030706	0	2.12862204357378	0	0	0	0	0	0	0	0	0	0	0	2.0949480458539	0	0.807487557454244	0	0	0	0	0	0	1.47509032799448	0	0	0	0	0	0	0	0	1.69160172335946	0	0	2.72917288740164	1.75474252254341	2.05329534188561	0	0.182014091753109	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.57128469307848	0	2.58168300561181	0	2.03334724537596	0	0	0	0	0	0	0	0	0	0	1.65631330015219	0	0	0	0.170266694198418	0	1.68707316613797	0	0	0	0	0	0	0	1.37082692052979	0	1.96525755528727	0	0	3.2171681826842	0	0	0	0	0	0	0	0	1.10727572217455	0	0	0	0	1.97203752970523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26584849526151	0	0	0	0	0	0	0	0	0	2.14188867810525	0	1.48777371931105	0	0	0	0	0	0	0	0.964149103714437	0	0	0	0	0
COX7A2L_gmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0114107543901762	0	0	0.0709420435851004	0	0.0640474736389228	0.00454177861685531	0.082340869831355	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0273231058623224	0	0	0.0138462455518838	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0143903002138594	0	0	0	0	0	0.120640801115751	0.0682704456395419	0.00815919747878586	0	0.0126149452930197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0351759430276873	0	0	0	0	0	0	0	0	0	0.0121004018739911	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0226626012553813	0	0	0.00133259929733082	0	0.0160397074122496	0	0	0	0	0	0	0	0	0.136437725593068	0	0	0	0	0	0	0	0.0393277202901878	0	0	0.0301381099959854	0	0	0	0	0.0492890477362967	0	0	0	0.0212659352084831	0.104127246194257	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0195201011730273	0	0.0457714840926587	0	0	0	0	0	0	0.0223728321818675	0.0094544915466702	0	0.0609439509652501	0.01945813668096	0	0	0	0	0	0
CREB1_gmp	0	2.11943706184	0	0	0	2.20584404380249	0	0	0	0	0	0	0	0	0	0.83595660803466	0	0	0	0	0	0	0	0	0	0	0	0	0	1.48462321027953	0	0	0	2.16167053260491	0	0	0.98005856095714	0	0	0	0	0	1.25260505455562	0	0	0	2.09474471836119	0	2.0060173261018	0	0	0	0	0	0	0	2.09142423282978	0	0	0	0	0	0	0	1.96583646683894	0	0	0	0	1.91557245579023	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09987814256861	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68424812987917	0	0	2.19756886720283	0	0	0	0	0	0	0	0	0	0	0	0	1.04588534193705	0	0	0	0	1.96090186712422	0	0	0	2.98739433633314	0	0	0	2.08642199394254	0	0	0	0	0	0	0	1.9465500867651	0	0	0	0	0	0	0	0	0	0	0	0	1.67701198618806	0	0	0	1.47428309121644	0	0	0	0	0	0	0	0	0	1.74653139042884	0	0	0	2.26576416070028	0
EIF2AK4_gmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00962761332437138	0	0	0	0	0	0	0	2.13376381327596	0	0.0161705760258184	0	0.0201960697259868	0.0557036702565112	0	0	0.0149768249972238	0	0	0	0	0	0	0	0	0	0.0037608818633495	0	0	0	0	0	0	0	0	0	0	0	0	0	2.15675133486421	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00301748205588143	0	0	0.0953370269424652	0.0369803496433118	1.55298274594048	0	0	0	0	0.0525153723684445	0	0	0	0	0	0.0189794316277004	0	0	0	0	0	1.36426149646571	0	0	0	0	0.0974426432888883	0	0	0	0.0796972809403668	0	0	0	0	0.00378829059381111	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00795476715819321	0	0.018707358477163	0	2.21851886121666	0	0.0366192015954855	0	0	0	0.0407171647165552	0	0	0.00778133363979629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0036365557873483	0	0	0	0	0.035949091866813	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000568435860497083	0	0	0	0	0	0	0	0	0	0.36508449925695
EMC6_gmp	0	0	0	0	0	0.00721019429414987	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0602182299418275	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112051664125522	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000866487642973239	0	0	0	0.00826424330247891	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000514702866339989	0	0	0	0	0	0	0	0	0	0	0	0	0.00459020899205696	0	0	0	0.0289753653175971	0.00960440218007596	0	0.00422840523584361	0	0	0	0	0.0448306712383235	0	0.0147962256618966	0	0	0	0	0	0	0	0	0	0	0.0144917734596739	0	0	0	0	0	0	0	0	0	0	0.00319372442350746	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0886332806394963	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00306247087102304	0	0	0	0	0	0	0.0234350336675812	0	0	0	0	0.00109483347672602	0	0	0	0	0
FAM219B_gmp	0	0	0	0	0	0	0	0	1.75787583442465	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.27932582539622	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.70292386100197	0	1.85617058826155	0	0	1.46849927339556	0	0	1.73625080743811	2.62474317613541	1.97145015030945	1.82517597287801	0	0	0	0	0	0	0	0	0	0	1.52679858413318	0	0	0	0	0	0	0	0	0	0	0	1.51595622268329	0	0	0	0	0	0	0	0	1.50288449574897	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46751838297817	0	0	2.02148890207355	1.88556823744263	0	0	0	0	0	0	0	0	0	0	0	0	0	1.62963075588234	0	0	0	0	0	0	0	0	0	0	1.90153983529657	0	0	0	1.62307142910317	0	0	2.69340742885075	0	0	0	0	0	0	0	0	0	0	0	1.5986393379792	0	0	1.05729866365595	0	0	0	2.61154690855592	1.52662096231166	0	0	0	2.05001538548446	0	2.1227764365393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3712591920632	0	1.61943226766889	2.5617526867785	0	0	0	0	0	0	2.05773081236282	0	0	0	0	0	0	0	0	0	0	0	0	1.6962741047699	0	0	0
FKBP3_gmp	0	0	0	0	0	0	0	0	0	0	2.01428414534471	0	0	0	1.52722444428175	0	0	0	0	0	0	0	0	1.89119933959726	0	0	0	0	0	1.98031149866877	1.82954107550026	0	0	0	0	0	0	0	0	1.81109140957121	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.58525076863153	0	0	0	0	0	1.83666286092699	0	1.96233275459158	2.3185119409309	0	0	0	0	0	1.88954528109997	1.48358266170193	0	0	0	0	0	2.50772779472884	0	0	0	0	2.32109345841477	0	0	0	2.08929409392136	0	0	0	1.85457995603173	0	0	0	0	0	0	0	0	0	0	1.91888041695661	0	0	0	0	0	1.98745428418758	2.02209754188723	0	0	0	0	0	0	2.15708836088898	1.9562162280012	0	0	0	0	0	0	2.08857362803884	0	0	0	1.79307543207606	0	0	0	0	0	0	0	0	0	0	1.89949116830419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.26666980920378	0	2.38171479816337	0	0	0	1.9953078108259	2.12097983618688	0	1.82436337334302	0	0	1.90372174610435	2.31983847402202	0	1.95098166455979	0	0	0	0	0	0	0	0	0	1.75010261455809	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.84990707958532	0	0
HDDC3_gmp	0	0	0	1.50452411435152	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.50335413836841	0	1.96252749377986	0	0	0	0	0	0	2.662315362292	1.58730550394781	0	0	0	0	0	0	0	1.95936593396742	0	0	0	0	1.90380095287658	0	0	0	2.22523774813941	1.84059147659989	2.02743169460428	2.18155761780646	0	1.9576300556957	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4154244590462	0	0	1.94450621004202	1.62221748056933	0	0	0	0	1.81244487972711	0	0	2.13004406253024	2.40156358009593	0	0	0	1.75166622586216	0	0	0	0	0	0	1.89961375932246	0	0	0	0	0	0	0	0	2.28752746563134	0	0	0	0	1.90307138441174	0	0	0	0	2.19102146227428	0	0	0	0	0	0	0	0	0	2.91448453181986	2.05194792883342	0	0	1.77675644128962	2.76382304261344	1.62123821791962	0	0	0	0	0	0	0	0	0	2.2556360265675	0	0	0	0	0	0	0	1.63552185050664	0	2.20236968793814	0	0	0	0	0	0	0	2.3842384334165	0	0	0	0	2.23197912625886	0	0	0	1.71720529472229	0	2.39635993732864	0	0	2.12663569491089	0	2.14691456020012	0	0	0	0	0	0	0	1.89038063855708	0	1.71983112307724	0	0
HGS_gmp	0	0	0	0	0.0202489413649981	0	0	0.00589019779885739	0.00725834551213051	0	0	0	0	0	0	0	0	0	0	0.00667953659994101	0	0	0	0.0278362414009933	0	0.0761554170268687	0	0.0151573605755488	0	0	0.0194863039423075	0	0	0	0	0	0	0.00292161865335387	0	0	0	0	0	0	0	0	0	0	0	0.111259425968723	0.00878472394000627	0	0	0	0	0	0	0.0388677925322599	0	0.0283590262555642	0	0	0	0	0	0.0235996498879227	0	0	0	0	0.00187947831844446	0.00242011112044611	0	0	0	0.0745424823982229	0	0	0	0	0	0	0	0.000385612755493957	0	0.0364229821968815	0	0	0	0.0013208391143699	0	0.00322599840538991	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0144627310920869	0	0	0.0251759337046066	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00727347691930364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00348405913190594	0	0	0.0301918278041982	0	0	0	0	0	0	0	0	0	0	0	0	0.0150920911581976	0	0	0	0	0.00387219124950486	0.00282874799659446	0	0	0	0.0128758555308268	0	0	0	0	0	0	0	0	0.00833719891777836	0	0	0.0761176573067927	0	0	0	0	0.00367943472410963	0	0	0.00605125747243495	0	0	0	0	0	0	0	0.0181421649475475	0.143017367102807	0.00148624248032703	0	0	0.0113919447473033
HM13_gmp	0	0.0970788011314763	0.0163017308844774	0	0	0	0	0	0	0	0.0238737850786195	0.000277946969867837	0	0	0	0	0	0	0	0.40203676334462	0	0	0.0718106420050416	0.0147451222595216	0	0	0	0	0.00853112382891276	0.00861524704096866	0	0	0	0	0	0	0	0	0	0	0	0	0.413661249812399	0	0	0	0.00729315357517696	0	0	0	0	0.0105086399207523	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0198104742138127	0	0	0	0.101940540650367	0	0	0	0	0	0	0	0	0	0	0	0	0.0282556060985652	0	0	0.0497947487764746	0	0	1.9704093346888	0	0	0	0.0442980950395664	0	0	0	0	0	0	0	0	0	0	0	0.00196406542350218	0	0	0	0	0	0	0	1.55819450822943	0	0	0	0	0	1.46858247288193	0.00178549839773018	0.0163715736349549	0	0	0	0.0108673717763387	0	0.0128066149596056	0	0	0	0	0	0	0.013628120654067	0	0.0155478991044425	0.10253024847839	0	0.0476355179184615	0	0	0	0	0	0	0.181359956060305	0	0.00850649953762356	0	0.0198659435049185	0.0592282363583416	0	0.039417385212885	0	0.04613554761512	0.0170956672102257	0	0	0	0	0	0	0	0	0.00757899643641669	0.0409982948357458	0	0	0	0	0	0	0	0.11032085468819	0	0	0	0	0	0.000920694117664599	0	0.0111034970951638	0	0	0	0	0	0	2.03975868310524	0	0	0	0	0	0	0.106166115281485
HNRNPAB_gmp	0	0.0197058227441764	0	0	0	0	0	0	0.0307678283893761	0	0	0.0136189093671412	0	0	0	0	0	0	0	0	0	0	0	0.0258654223373233	0	0	0	0	0.0051842441658204	0.0196602871390583	0	0	0	0	5.46445554001389e-05	0	0	0	0	0	0	0	0	0	0.0222782665148537	0	0	0.00424832481664934	0	0	0.111732545903372	0	0	0	0	0.0995444856360844	0	0	0	0.00424820709443811	0	0	0.0128525714312926	0	0	0.0607588940648336	0	0	0	0	0	0	0	0	0.0119812401388755	0	0	0	0	0	0	0	0	0	0	0.0954196535699683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00364533229820328	0	0	0	0	0	0	0.0149778027049737	0	3.04606284411689e-05	0	0.00130527752505215	0	0	0	0	1.01244446250267	0.0150816684493241	0	0	0	0	0.147201181331456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0112364274666694	0.00236574557951587	0	0	0	0	0	0	0.0101397402672451	0	0	0	0	0	0	0	0.000932247614674159	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00261410195312279	0	0	0	0	9.76400600950292e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HP1BP3_gmp	0	0	0	0	0	0	0	0	0	0.0102544442505139	0.0109414706388044	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0120759348440312	0	0	0	0	0	0	0.00672573510659296	0.00393195929190077	0	0	0	0	0	0.00360011649077646	0	0.00840239666361522	0	0	0	0	0	0	0	0	0	0.0199663514912673	0.0366112904713296	0	0	0	0	0	0.0266760633911458	0	0	0	0	0.00181314397682078	0	0	0	0	0	0.00227139798931872	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000106930597616104	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411720983617333	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0276361541832968	0	0	0	0.00817444610428984	0	0	0	0	0.0159445061332931	0	0.0211832420020552	0	0	0	0	0	0	0	0	0	0	0	0.128163840422009	0.0310927368486494	0	0	0.0147760356168109	0.00500089274132377	0	0	0	0.0007790440388824	0	0.00621035838944219	0	0.00637618136081764	0	0	0	0	0	0	0	0	0.0723134811759566	0	0	0	0	0	0.000796026753662987	0	0	0.0372432680716139	0	0	0	8.83494608268301e-05	0	0	0	0	0	0	0	0	0.000765517497654799	0.00568671403291591	0	0.00802936536168991
KATNA1_gmp	0	0	0	0	0	0.042317245724532	0	0	0.00159437858056278	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0411802880454823	0	0	0	0.0159648497250613	0	0	0	0	0.00581484963433419	0	0	0	0	0	0	0	0	0	0.0881773651410468	0	0	0	0	0	0	0	0.0333531702571375	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00993228001551163	0	0	0	0	0	0	0	0.000543670472366766	0	0	0	0.00101198511508811	0	0	0	0	0	0	0	0.00559365145865215	0	0.0414493840329122	0	0	0	0	0.00170416625673379	0	0.0102409652640174	0	0	0.0003956576054146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00488270504251578	0	0	0	0	0.0230521791746618	0	0.00010188856705648	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0176628906305577	0	0.00885258312478233	0	0.0117038823801798	0	0	0	0	0	0.0772043358529537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00563489139519231	0	0.0069422291737078	0	0	0.00784246851438087	0.0188395585832699	0	0.0103237122696347	0
MAP4_gmp	0.017752372009245	0	0	0	0	0	0.0203569882088679	0	0	0	0	0	0	0	0.00799285112101305	0	0	0	0.00519771454995118	0	0.00327921086397027	0	0	0	0.00453489769961657	0	0	0	0	0	0	0	0.0173131852574911	0.0120732910541918	0	0	0	0	0	0	0	0.00486168493951328	0	0	0	0	0.00170715412393367	0.00120712517414828	0	0	0.0209779934008396	0	0	0	0	0	0	0.0908731314398992	0	0	0	0	0.0136436811464689	0	0.00993411867043168	0.00507523195118999	0	0	0	0	0	0.000179976637010083	0	0	0.0118540588816537	0	0	0	0	0	0	0	0	0	0	0	0.0108762133822244	0	0	0	0	0	0	0.109285623254522	0	0	0	0	0	0	0	0	0	0.00431154907389093	0	0	0.122370074680573	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255337516840985	0	0.0144012762694108	0	0.03283147105681	0	0	0	0.00564015346866518	0.0612924532628893	0.00355572419762858	0	0	0	0.000744929663888387	0	0	0	0	0	0	0	0	0	0.072998396401163	0	0.00572308446882655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00109619288457985	0	0	0	0	0.0179141652630817	0	0	0.0229641124792881	0	0.0102178261344346	0	0	0	0	0
METTL8_gmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.095649089578653	0	0	0	0	0	0	0	0	0	0	0.987384474672401	0	0	0.00327557764104839	0	0	0.0125610008675893	0	0	0	0	0	0	0	0.0610860438141326	0	0	0	0	0	0	0.21038806996157	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0437328565838351	0	0	0	0	0.12448362428304	0.0502877884943982	0	0	0	0	0.716865046207262	0	0.0054900835557564	0	0	0	0.00253443675853934	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000964172551850637	0	0	0	0.0138541743646815	0	0.00356340977735021	0	0.193193453104295	0	0	0	0	0.023902184001052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0203592833611335	0.027999933398433	0.882178554802417	0.39578119440759	0	0	1.85615472821333	0	0	0	0	0.0302134825727742	0	0	0.0166826673443216	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00711687403343732	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
