Gene	E1911_598	E848_141	E564_258	E1661_385	E481_482	E1481_37	E793_260	E322_738	E1937_524	E1932_285	E824_714	E229_563	E252_365	E1593_57	E1556_530	E295_315	E247_786	E1629_735	E1177_188	E936_332	E1559_362	E1742_207	E1138_631	E1521_653	E733_224	E1473_0	E1539_693	E1308_293	E144_406	E1604_244	E1635_683	E1992_58	E1337_68	E1280_437	E630_354	E547_592	E135_314	E561_201	E308_797	E1485_548	E638_327	E656_306	E1234_546	E497_280	E1354_157	E1101_81	E1516_162	E1677_296	E65_69	E271_56	E1361_67	E752_246	E389_466	E78_714	E1546_420	E1103_437	E44_252	E925_790	E1026_297	E901_642	E775_99	E688_213	E315_419	E1343_177	E1140_350	E1440_740	E69_569	E1198_299	E1648_582	E1884_600	E855_305	E1715_711	E1874_72	E956_795	E1304_348	E708_334	E1405_115	E1829_688	E1072_590	E1263_135	E499_203	E1728_291	E1545_162	E375_620	E428_757	E882_592	E53_38	E781_307	E43_227	E1878_796	E1494_14	E800_158	E358_446	E116_534	E1815_373	E825_621	E861_42	E1895_32	E967_438	E312_688	E1492_23	E597_118	E1930_504	E670_686	E1690_294	E1568_423	E1052_10	E701_265	E1290_221	E403_748	E1549_620	E1065_63	E1627_478	E702_169	E759_4	E1520_347	E860_734	E1446_305	E1445_510	E1342_173	E213_737	E1892_584	E731_231	E79_461	E1184_683	E157_287	E56_406	E932_328	E667_368	E1367_103	E1622_728	E512_333	E1655_206	E159_785	E1713_62	E787_226	E747_322	E1918_332	E484_43	E302_201	E1249_319	E405_779	E994_479	E1786_739	E1849_538	E190_511	E614_747	E1674_473	E1768_668	E361_15	E1089_20	E1512_109	E1650_632	E1704_269	E1632_196	E126_197	E72_761	E1912_782	E1132_422	E320_596	E1762_307	E1480_500	E1872_475	E118_392	E541_419	E1439_493	E382_63	E968_393	E1575_529	E802_444	E1396_9	E348_515	E1157_156	E1896_194	E1106_493	E435_701	E1503_247	E1436_719	E1636_391	E20_415	E1743_439	E837_761	E1426_350	E1383_796	E1020_514	E917_687	E1310_3	E426_305	E1376_487	E1148_580	E352_307	E1355_210	E440_63	E1353_381	E839_51	E32_44	E179_637	E1691_53	E697_233	E815_351
C6orf48_cmp	0	0	0	0.00997191636886057	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.826536509117206	0.00452281402457481	0.00948021739384094	0	0	0	0	0.0297784550957419	0	0	1.36742584828767	0	0	0	0	0	0	0.0982553777286626	0	0	0	0	1.01212800955202	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0850939218513673	0	0	0	0	0	0	0.0248949433501973	0	0	0	0	0	0.0404765340436992	0	0	0	0	0	0	0	0	0	2.26850213452652	0	0	0	0	0	0	0	0.00901316545739293	0	0	0	0	0	0.818826772212821	0	0	0	0.00166557806522267	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00234199914409793	0	0	0	0	0.00300770059283612	0	2.23282514317105	0	0	0	0	0	0	0	0.0130222894109514	0	0	0	0	0	0	1.76659178604431	0	0	0	0	0	0.903278519389798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0238164410137515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.77704656305521	0	0	0	0	0	0.00144054850532793	0	0.0239212524135051	0.977915057808107	0	0	0	0	0
CAMK2G_cmp	0	0	0	0	0	0	0	0	0	0	0.106273564535122	0	0	0	0	0	0.210011212680625	0.00162931796852096	0	0.198788267097911	0	0	0	0	0	0	0	0.183345554163111	0	0	0	0	0	0	0	0	0	0.00503508533634934	0	0	0.122907131816039	0	0	0	0	0	0	0	0	0.582123909026363	0	0	0	0	0	1.70325818597709	0	0	0	0	0.0200099849729877	0	0	0	0	0	0	0.0320687082117723	0	0	0	0	0	0	0	0	0	0	0	0.0410083105427089	0	0	0.00192305008642563	0	0	0	0.305658424941865	0	0.145990919002973	0	0	0.00405599055168481	1.79486564246598	0	0.449086734673856	0	0	0	0	0	1.07928991554561	0	0	0	0	0.00678352304709682	1.14180705321118	0	0	0	0	0	0.848934414010244	0	0	0.348642666107503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0241264441806122	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.08147542651796	0	0	0	0	0	0	0	0	0	0	0	0	0.00012015057428527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71240582959687	0	0	0	0.712674451507938	0	0	0	0	0	0	0	0
CCDC137_cmp	0	0	0	0	0	0	0	0.148567666549103	0	0	0	0	0	0	0	1.89688619408353	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0594156205326527	0	0.0635388671336083	0	0	0	0	0	0	0	0	0	0	1.7480570373041	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0173136568777997	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0649898954737395	0	0	1.61024841331087	0	0	1.85481260990249	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08988311352343	0	0	0	0	0.0063090614905302	0	0.40947021739194	0	0	0.404823340715286	0	0	0	0	2.2009260797778	0	0.00798685248371322	0	2.38689357131054	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.91332307742589	0	0	0	0	0	0	0	0	0	0	2.49816202533714	0	0	0.0166804337530269	0	0	0	0	0	0	1.93746834220821	0	1.62924093246437	0	0	0	0	0	0	0	0	1.80604299469727	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.2054845324094	0	0	0	0	0	0
CHAF1B_cmp	0	0	0	0	0	0.0160928680630994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.9202661233791	0	0	0	0	0.01	1.41601248608475	0	0	0	0	0.0328419484034936	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.85004085733017	0	0	0.380321666580239	0	0	0	0	0	0	0	0	0	1.70381256165734	0	0	0	0	0	0	0	0	0	0	0	0	0.696576546448324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.637293348644493	0.0136774177293092	0	0	0	0	1.39255233897058	0	0	0	0	0	0	0.00354071108322308	0	0	0	0	0.5874250158408	0	0	0	0.012422035635195	0	0	0	0	1.59323419101038	0.136382306726876	0	0	0	0	0	0	0	0	0	1.38566420326738	0	2.23025618413672	0	0	0	0	0	0	0.0808538643823007	0	0	0	0	2.05346480279784	0	0	0	0	1.25034547918975	0	0	0	1.73829750844691	0	0	0	0.00829925456784599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.28836446685579	0	0	0	0	0	0	0	2.52862405255408	0	0	0	0	0	0.0401108931080374	1.12988145739503	0	0	0
CHMP1A_cmp	0	0	0	0	0	0	0	0	0	0	1.53367198504447	0	0	0.246300290412671	0	0	0	0	0	0	0	0	0.0194171390064875	0	0	0	0	0	0	0	0	0	0.448798216427159	0	0	0	0	0	0	0	0	1.96287973459796	0	0.0371886365257752	0	0	1.24809598795507	0	0	0	0	0	0	0	0	0	0	1.64987588700991	1.7068858220858	0	0	0	0	0	0	0	0	2.03587591670315	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.205943096014607	0	0	0	0.000523173782921327	0	0	0.672336094081399	0	0	1.54684035850424	0	0	0	1.57916614519473	0.0295228433467216	0.103097352453706	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.93125283769804	0	0	0	1.68004533738435	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58068264772638	0	0.00518951785326979	0	0	0	0	0	0	0	0	0	0	0	0.0157562150377642	0	0	2.00143984985694	0	1.86328040077948	0	1.2270640980994	1.69650024067238	0	0	0	1.08580971320564	1.11971016526406	1.48595519705847	0	0	0	0	0	0	0	0	0
CMC1_cmp	0	0.0289379239899022	0	0	0.486483506599444	0	0.181741765977218	0	0.0208056244310455	0	0	0	0	0	0	0	0.0696869645197637	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0255358807643805	0	0	0	0	0	0	0.0683401244081405	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0220182216949967	0	0	0	0.0260732393705383	0	0	0.162578610653381	0	0	0	0	0	0	0	0	0	0	0	0	0	0.107098270289646	0	0	0	0	0	0	0	0.00199716462648945	0.0103209622970372	0	0	0	0	0	0	0.00214180546118286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00100420029974443	0	0.00731568327790388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0218579333216455	0	0	0.0129819077489438	0	0	0	0	0	0.0219959244012659	0	0	0	0	0	0	0.000805209542406987	0	0.347893119290525	0	0	0.00234722307007434	0	0	0	0	0	0	0	0	0	0	0.0166897023276424	0	0	0	0	0	0	0	0.389446449573002	0	0	3.35994807261289e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0110201868983162	0	0.017276019527039	0	0	0	0	0	0	0
COPRS_cmp	0	0	0	0	0	0	0	0	0	0	2.05154014464352	0	0	0	2.55276597006609	0	0	0.642492947728871	0	0	0	0.0105257397848005	0	0	0	0	0	0	0	0	1.65306304593965	0	0	0	0	0	0	0	0	0	0	0	0	0.526281737986465	0	1.78400940750556	0	0	0	0	0	0	0	0	0	0	0	0.0771714694950341	0	2.29565874937939	0	0	0	0	0	0	1.96832675286751	0	0	0	0	0	0	0	0	0.00184144967049399	0	0	0.213311353058805	0.00984853050736524	2.16923550457775	0	0.0662792670907685	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.571059229859821	0	0.0459486141215828	0	0.0242437727611046	0	0	0	0	0	0	0	0	0	0	0.336358265699891	0	0	0	0.628115602912189	0	1.91244314273342	0	0	0	0	0	0	0	2.37687317171627	0	0.000537012899113726	0	0	0.981598011394136	0	0	0	0	0	0	0	0	2.29561462420815	0	0	0	0	1.52085872193908	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09811475005691	0	0	0	0	0	0	0	0	0	0.831052962220962	0	0.150875541208244	0	0	0	0	0	0	0	0.587750331311619	0	0	0	0	0
COX7A2L_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0518548820821189	0	0	0.0119715544144353	0	1.2924815507075	0.386287707793036	0.0626417521552536	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00945818607670845	0	0	0.0161200487170751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0201445712857	0	0	0	0	0	0.227577364829307	0.0263107458650424	1.35153888206994	0	0.00121087559692736	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.634328822338384	0	0	0	0	0	0	0	0	0	0.0113333356634397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.228134188865412	0	0	0.00756582000447333	0	0.00178314712690085	0	0	0	0	0	0	0	0	2.07056620254786	0	0	0	0	0	0	0	0.354086114009578	0	0	1.12361874976454	0	0	0	0	0.03218007845436	0	0	0	1.19590490713432	0.325944001939951	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00288678195974151	0	0.0327768206580974	0	0	0	0	0	0	0.616129657922467	1.48894138128157	0	1.569451739035	0.0735784359441539	0	0	0	0	0	0
CREB1_cmp	0	0.0334328184808503	0	0	0	1.40379605475887	0	0	0	0	0	0	0	0	0	1.95846589485598	0	0	0	0	0	0	0	0	0	0	0	0	0	1.24819099224335	0	0	0	0.00466858356625167	0	0	2.26759120543152	0	0	0	0	0	1.6802526380917	0	0	0	0.00180757308285887	0	0.21829073891169	0	0	0	0	0	0	0	0.0234808536805893	0	0	0	0	0	0	0	0.00516886708561998	0	0	0	0	0.117591864795536	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.27857012763291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0582268559220551	0	0	0.0116376701461097	0	0	0	0	0	0	0	0	0	0	0	0	2.26951495200078	0	0	0	0	0.40660924432963	0	0	0	0.250481847339599	0	0	0	0.0342265104893838	0	0	0	0	0	0	0	1.77988985722762	0	0	0	0	0	0	0	0	0	0	0	0	0.0179642983125275	0	0	0	2.03447739781402	0	0	0	0	0	0	0	0	0	1.36447595835436	0	0	0	0.172423336039838	0
EIF2AK4_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511305698628484	0	0	0	0	0	0	0	2.48182298822383	0	0.149486450567899	0	0.437405345399822	0.00897905986496522	0	0	0.929925986145634	0	0	0	0	0	0	0	0	0	0.0349131695306932	0	0	0	0	0	0	0	0	0	0	0	0	0	1.75341760932096	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.629777018189451	0	0	1.36229374264736	0.00885741238732888	0.0265482947247357	0	0	0	0	0.0733326566191166	0	0	0	0	0	0.0185993253201237	0	0	0	0	0	0.0549507812730477	0	0	0	0	0.0068802231934428	0	0	0	0.0365997606478938	0	0	0	0	0.00266499564169558	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58176301700648	0	0.448332499573027	0	0.694776065902753	0	0.00923076982471339	0	0	0	0.0229642314637363	0	0	0.0602573601205043	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0848371339666521	0	0	0	0	0.0940539450914975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.598261712093064	0	0	0	0	0	0	0	0	0	0.0147251528483148
EMC6_cmp	0	0	0	0	0	0.382367203081399	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09936248666864	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.528145372357854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.56759352843563	0	0	0	1.77180809017188	0	0	0	0	0	0	0	0	0	0	0	0	0	2.4055660353104	0	0	0	0	0	0	0	0	0	0	0	0	0.0526606572367144	0	0	0	1.13907040921075	1.83617989764828	0	2.40428105211262	0	0	0	0	0.331328574746194	0	0.149489508317436	0	0	0	0	0	0	0	0	0	0	1.9697954706542	0	0	0	0	0	0	0	0	0	0	2.73806897168087	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.69456019149113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2341017666046	0	0	0	0	0	0	1.79869558894112	0	0	0	0	0.636447577473088	0	0	0	0	0
FAM219B_cmp	0	0	0	0	0	0	0	0	0.0128953064503364	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0129478890009983	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00994068960404941	0	0.0137989201071179	0	0	0.00738142271116528	0	0	0.0197286035116223	0.0116045242866363	0.608517356951481	1.35820141338049	0	0	0	0	0	0	0	0	0	0	0.905628218949598	0	0	0	0	0	0	0	0	0	0	0	0.878595881824559	0	0	0	0	0	0	0	0	0.0368060092132013	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00581555423225942	0	0	0.00152074424862602	0.00312331078731874	0	0	0	0	0	0	0	0	0	0	0	0	0	0.989677878878367	0	0	0	0	0	0	0	0	0	0	0.00110929291973292	0	0	0	0.0183968518094237	0	0	0.000386176624306954	0	0	0	0	0	0	0	0	0	0	0	0.00354340781994525	0	0	0.0246906015406015	0	0	0	0.611540977912578	1.6083550570265	0	0	0	0.48608846456975	0	0.00248483439857721	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81638215451767	0	3.82820091521822e-05	0.000874696595714958	0	0	0	0	0	0	0.0006153815729212	0	0	0	0	0	0	0	0	0	0	0	0	0.00675786162497456	0	0	0
FKBP3_cmp	0	0	0	0	0	0	0	0	0	0	2.34972920966847	0	0	0	1.83881077460205	0	0	0	0	0	0	0	0	0.000779733248829331	0	0	0	0	0	0.0133965781618255	0.0384256702911998	0	0	0	0	0	0	0	0	0.0479606261212259	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00765552435214311	0	0	0	0	0	0.972375118069993	0	0.00660548639902064	0.0308926778848135	0	0	0	0	0	0.034381907806001	0.0119253103017322	0	0	0	0	0	0.0268635861740927	0	0	0	0	0.00738070634615975	0	0	0	0.00166936915086932	0	0	0	0.00475873740639752	0	0	0	0	0	0	0	0	0	0	0.00360625943809363	0	0	0	0	0	1.34198383534628	0.00974425693965859	0	0	0	0	0	0	0.00417304337763928	1.28833361515019	0	0	0	0	0	0	0.0161715483726375	0	0	0	0.190602650445182	0	0	0	0	0	0	0	0	0	0	0.0456117444113979	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0312847967091393	0	0.00602729446908378	0	0	0	0.00395483392239884	0.00571903061156682	0	0.0240711032994416	0	0	0.0988956697021652	0.0154187469837379	0	0.00329827573254528	0	0	0	0	0	0	0	0	0	0.00272652074120655	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0311514468510086	0	0
HDDC3_cmp	0	0	0	0.00575218576439485	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0227975349761864	0	0.0140708110071053	0	0	0	0	0	0	0.00188252177914812	0.00564469338483013	0	0	0	0	0	0	0	2.11134317043029	0	0	0	0	0.00180476921682301	0	0	0	2.0010952837451	0.0252528628292332	1.71505537850966	2.1417996079411	0	0.0116398893853566	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0109578068636365	0	0	1.65086863294383	0.12061460482715	0	0	0	0	0.0227705299087935	0	0	0.00143806296181538	0.00688243605580676	0	0	0	0.0203826031366548	0	0	0	0	0	0	0.20318435072326	0	0	0	0	0	0	0	0	1.68613390239479	0	0	0	0	0.534924286750033	0	0	0	0	1.86301010273542	0	0	0	0	0	0	0	0	0	0.20864341432856	0.0256236077584467	0	0	1.93584384764583	0.0424552765325197	0.244630213078186	0	0	0	0	0	0	0	0	0	1.53185255465675	0	0	0	0	0	0	0	0.00205679550174639	0	2.08633395651462	0	0	0	0	0	0	0	0.000724666714228089	0	0	0	0	0.0707944956301624	0	0	0	2.12753752794368	0	0.00847454886983217	0	0	0.00469213463818839	0	1.62588264815142	0	0	0	0	0	0	0	0.0848086088916772	0	0.0138627465002815	0	0
HGS_cmp	0	0	0	0	0.0271367669133586	0	0	0.972873547663565	0.0993552800757115	0	0	0	0	0	0	0	0	0	0	2.62756507144461	0	0	0	2.25207571424864	0	0.01	0	2.05313947384614	0	0	0.168780425288114	0	0	0	0	0	0	0.0992676744645418	0	0	0	0	0	0	0	0	0	0	0	0.00343277386354256	0.0326705176014027	0	0	0	0	0	0	1.97461001944076	0	0.0401923515333953	0	0	0	0	0	1.57777102430526	0	0	0	0	1.74549721226262	1.83146479185999	0	0	0	1.5541900334192	0	0	0	0	0	0	0	0.333731295613511	0	1.98293535728805	0	0	0	2.3281828021324	0	0.0371885922154963	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89145248890452	0	0	0.281351228812448	0	0	0	0	0	0	0	0	0	0	0	0	0	0.827841254291616	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24937448151801	0	0	0.362644206818402	0	0	0	0	0	0	0	0	0	0	0	0	2.11098072444443	0	0	0	0	0.0124861351706067	2.30333567582222	0	0	0	0.359588151031669	0	0	0	0	0	0	0	0	1.48696761496421	0	0	2.80596713183884	0	0	0	0	2.07451970514459	0	0	0.230151387612145	0	0	0	0	0	0	0	0.00359481057895582	0.110783197289349	0.00849924586158186	0	0	1.94117917432391
HM13_cmp	0	1.62266361446962	0.0576201292110849	0	0	0	0	0	0	0	2.33613986078087	0.816864496138671	0	0	0	0	0	0	0	0.248277607806031	0	0	0.30382391787365	0.0140690620785628	0	0	0	0	0.014772595879824	0.00434006545165419	0	0	0	0	0	0	0	0	0	0	0	0	0.0762143591729748	0	0	0	0.839162840989627	0	0	0	0	0.278837344801697	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0178125784642563	0	0	0	0.0568286167835083	0	0	0	0	0	0	0	0	0	0	0	0	0.568182993278483	0	0	0.966159721055438	0	0	0.00657588462392756	0	0	0	1.31267121238687	0	0	0	0	0	0	0	0	0	0	0	0.525107500675039	0	0	0	0	0	0	0	0.0124225866636661	0	0	0	0	0	0.109773707364589	0.0785547892571841	1.97223120125512	0	0	0	0.529054916685021	0	1.22390056642029	0	0	0	0	0	0	1.35190302615992	0	1.45964721848053	0.0664887806396196	0	0.000465485668802162	0	0	0	0	0	0	0.653562541385203	0	1.4572154583237	0	0.0329171919354568	0.141541189314222	0	0.00426098411159853	0	1.60011461011107	0.0676716960146992	0	0	0	0	0	0	0	0	0.334598172737693	0.153166485205996	0	0	0	0	0	0	0	1.51380975303392	0	0	0	0	0	1.6729407867606	0	1.57255580216875	0	0	0	0	0	0	0.098257144631337	0	0	0	0	0	0	1.40439076721456
HNRNPAB_cmp	0	0.918334208730332	0	0	0	0	0	0	0.890245652093644	0	0	0.950984692036754	0	0	0	0	0	0	0	0	0	0	0	0.00365374383286416	0	0	0	0	2.10108816578223	0.00679948351183553	0	0	0	0	0.179684169157566	0	0	0	0	0	0	0	0	0	0.0200837717458217	0	0	0.157263584129489	0	0	0.0175057948355066	0	0	0	0	0.0465171404614581	0	0	0	0.00279451100389726	0	0	2.00541306968451	0	0	0.78367619290444	0	0	0	0	0	0	0	0	0.0629314272332891	0	0	0	0	0	0	0	0	0	0	0.00688136445292996	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0912416119978563	0	0	0	0	0	0	0.0356687008908595	0	0.0442532724722626	0	0.276243069985259	0	0	0	0	0.0097562449371511	1.88439448869308	0	0	0	0	1.95862217200789	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.5476130093634	0.0496291337998591	0	0	0	0	0	0	0.349339807520433	0	0	0	0	0	0	0	0.124013253294688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.53300572344188	0	0	0	0	0.0188293473331357	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HP1BP3_cmp	0	0	0	0	0	0	0	0	0	1.92376314836833	0.494622471417774	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07390189608355	0	0	0	0	0	0	0.0295845624329074	1.80695197188679	0	0	0	0	0	0.0122881691399234	0	0.000922557868175976	0	0	0	0	0	0	0	0	0	0.0194293234836428	1.48656672289232	0	0	0	0	0	2.21170252280133	0	0	0	0	2.38098685642547	0	0	0	0	0	1.75034317319294	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.97053663395376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79286285246555	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0528919581715065	0	0	0	1.77412302085214	0	0	0	0	1.77190162065049	0	1.37812891196044	0	0	0	0	0	0	0	0	0	0	0	0.210748626833736	0.180393119962577	0	0	0.207986853021877	0.0463573473440619	0	0	0	1.29638971277295	0	0.000895646864991494	0	0.000201766946224802	0	0	0	0	0	0	0	0	0.523605289162237	0	0	0	0	0	1.40094117346912	0	0	1.61774372221803	0	0	0	1.95164752626748	0	0	0	0	0	0	0	0	0.00136386315323117	0.464598127487396	0	0.0117172801606692
KATNA1_cmp	0	0	0	0	0	0.29506975362973	0	0	0.0157183263789689	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00206188282927676	0	0	0	0.273737155829124	0	0	0	0	2.1271485630123	0	0	0	0	0	0	0	0	0	0.395575031585496	0	0	0	0	0	0	0	2.0745541716869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.39528746338685	0	0	0	0	0	0	0	1.01761843347438	0	0	0	0.902120598211775	0	0	0	0	0	0	0	1.81037934139852	0	0.00479197283174338	0	0	0	0	0.00753321082759133	0	0.00143634794820873	0	0	0.186663178918423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38754170905868	0	0	0	0	0.00447022610771357	0	1.84154458446389	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00439795436729054	0	1.58561281539742	0	0.0516560267450558	0	0	0	0	0	0.696354466719073	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41847235093292	0	0.301878180778472	0	0	1.35346782055492	0.00186138479464	0	2.27636040432434	0
MAP4_cmp	0.0134353474436901	0	0	0	0	0	0.113071226748528	0	0	0	0	0	0	0	1.99184457275334	0	0	0	0.0713921409105411	0	0.00707091908680061	0	0	0	0.0108663247556712	0	0	0	0	0	0	0	0.00573263394854373	0.00621339450588518	0	0	0	0	0	0	0	0.00570270714612308	0	0	0	0	0.0170349503462036	0.00676230444253412	0	0	0.307167626433897	0	0	0	0	0	0	0.12991150021787	0	0	0	0	0.0753811787357655	0	0.0186919792170723	0.000347204445184033	0	0	0	0	0	0.00495427488515404	0	0	0.220649319579647	0	0	0	0	0	0	0	0	0	0	0	0.328035837717741	0	0	0	0	0	0	1.51964663847097	0	0	0	0	0	0	0	0	0	0.0072114304358327	0	0	0.0653998766753247	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00782459982843184	0	0.00296564173142434	0	0.00522391645957046	0	0	0	0.017461132900272	0.0121408952879224	0.0151106733994246	0	0	0	0.0082103880431696	0	0	0	0	0	0	0	0	0	0.0282984068201145	0	0.129403164630326	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00119243266094634	0	0	0	0	0.00533351685375279	0	0	0.000677180605685657	0	0.132545759297778	0	0	0	0	0
METTL8_cmp	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0319813916802662	0	0	0	0	0	0	0	0	0	0	0.061325694568537	0	0	1.75991172175307	0	0	0.00359231957188316	0	0	0	0	0	0	0	0.0245647285049833	0	0	0	0	0	0	0.350035886263522	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90564634842396	0	0	0	0	0.0026406462174434	0.0363728217389698	0	0	0	0	1.75263716065446	0	0.00518833897171901	0	0	0	0.0174037654055619	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0192021827167345	0	0	0	0.428314522938269	0	0.0293573927281347	0	0.00093209858478703	0	0	0	0	0.6026852047179	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.7273697378787	0.00462306602700443	0.119914074650297	5.08296447318669e-05	0	0	0.317883860685465	0	0	0	0	0.895077839090618	0	0	0.0225806986340177	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28990302965017	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
