Gene	E1210_141	E100_118	E203_34	E996_105	E902_410	E158_661	E1267_348	E1393_206	E955_67	E311_566	E1278_146	E1070_183	E438_3	E305_688	E1021_169	E1831_82	E1821_102	E1748_134	E1979_605	E357_302	E596_493	E1751_653	E1540_702	E765_63	E302_135	E1721_507	E1283_463	E1734_187	E1740_58	E253_487	E989_341	E730_701	E456_485	E1041_108	E957_73	E1885_391	E1342_233	E1990_322	E1999_191	E936_362	E912_255	E1806_364	E434_681	E956_190	E1249_332	E693_203	E120_329	E1377_684	E684_755	E1671_387	E453_418	E1594_186	E1085_751	E373_615	E1000_437	E462_495	E901_523	E1576_342	E819_187	E618_697	E1570_534	E1099_774	E35_345	E4_20	E1691_628	E235_329	E1837_412	E810_71	E40_102	E731_421	E308_108	E1268_64	E841_604	E1843_323	E626_545	E205_204	E798_20	E1616_646	E1491_354	E1575_381	E1569_523	E348_17	E1870_615	E972_638	E1807_202	E1333_147	E449_646	E1838_17	E857_654	E70_190	E1915_13	E1205_152	E324_274	E244_143	E517_79	E1542_530	E1689_601	E1781_13	E463_94	E1876_593	E1747_24	E938_786	E1515_200	E1288_503	E865_91	E592_311	E1089_400	E122_183	E199_505	E1752_213	E1968_287	E1520_223	E286_526	E886_745	E1335_499	E1238_756	E1090_278	E224_173	E259_657	E962_476	E1535_69	E980_607	E1322_393	E1057_427	E799_736	E1814_4	E1813_39	E1139_145	E1394_398	E183_627	E349_130	E1957_327	E1125_12	E493_742	E113_613	E1054_657	E1560_793	E791_28	E1706_659	E748_654	E644_359	E1494_58	E1336_96	E1111_150	E1705_639	E553_318	E1656_540	E1833_527	E159_446	E1340_304	E1369_265	E73_90	E245_325	E1106_41	E414_50	E1871_263	E1201_694	E1365_289	E837_791	E1323_134	E328_378	E1272_108	E1510_476	E1419_757	E515_694	E536_281	E1679_83	E887_487	E1180_498	E627_488	E1171_189	E266_86	E723_254	E262_664	E1926_399	E769_689	E764_781	E935_780	E1275_114	E66_532	E739_462	E933_226	E1805_218	E433_456	E868_447	E1452_36	E1222_130	E796_417	E295_673	E545_112	E691_23	E1243_630	E1104_416	E567_337	E580_166	E408_719	E850_321	E826_326	E1087_433	E885_503
C6orf48_hsc	0	0.0177164367717787	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0110097264681902	0	0	0	0	0	0	0	0	0	0	0	0.0139069304161761	0	0.0390932761908043	0	0	0	0.00366121655069898	0	0	0	0	0.0042422518770087	0.0862138414159186	0.661621324523277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0263044475272417	0	0	0	0.0300883756679151	0	0	0	0.768309464212106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00260706304062151	0	0	0.0868687197530522	0	0	0	0	0.0149752132835732	0	0	0.0152626303570802	0	0	0	0	0	0	0	0	0.000679424433413791	0	0	0	0	0	0	0	0	0.194671546778564	0	0	0.00455996704849706	0	0	0	0	0	0	0	0	0	0	0	0.0437645229781692	0	0	0	0	0	0	0	0.0609853719754362	0	0	0.0219570318098103	0	0	0.0383005687280364	0	0	0	0	1.41440447529334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00792532305974071	0	0	0	0	0	0	0
CAMK2G_hsc	0	0	0	0	0	2.23618027128602	0	1.48868042998829	2.06719383284353	0	0	0	1.07207513077002	0	0	1.82792059295891	0	1.68789230706791	0.0432704435379218	1.64379185894694	0	0	0	0	0	0	1.92237514051896	0	0	0	1.51963273341639	0	0	0	0	2.20670042099014	0	0	0	0.0636398272982402	0	0.016431095401731	0	0	0	0	0	0	0	2.26220006653073	0	0	0	0	0	1.60444184229632	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.00391780645693	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.775233267542871	0	0	0	0	0	0	0	0	0.820009305047671	0	0	0	0	0	0	0	0	0.0131111822620297	0	0	2.02743123232212	0	0	0	0	0	0	0	1.52816755899075	0	0	0	0	0	0	0.260280050624364	0	2.09526732434579	0	0	0	0	0	0	0	1.75923197818019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.24418348708196	0	0	3.33488019988585	0	0.473736739280903	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0473182273156109	0	2.30272034655418	0	0	0	2.59975851618229	0	0	0	0	0	0
CCDC137_hsc	0.186154724307329	0	0	0	1.66996300272361	0	0	0.129861386113084	0	0	0	0	0	0.634497718224201	0	0	0	0	0.757543039554218	0	0	0	0	2.08108585847435	0	0	0	0	0	0.00814456995035705	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0453324790200928	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0611638179776598	0	0	0	0.00730786253930288	0	0	0	0	0	0	0.990487235084816	0	0	0.238496760654773	0	0	0	0	0	0	0	0	0	0	0	2.13544334678007	0	0	0	0	0	0	0	0	0	0	0	0	1.7930585306618	0	0	0	0	0.00658531180963553	0	0	0	0.644154079476181	0	0	0	1.91573346871597	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0234777391935264	0	0	0	0.0708356219626848	0	0	0	0	0	0	0	0.178135858647605	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.46504230226931	0	0	1.52893837991765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.813021742309831	0	0	0	0	0.00898349295573355	0	0	0	0	0	0	0.0095546085996034	0	0.23854322873552	0	0
CHAF1B_hsc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72267137225259	0	0	0.0371074658708625	0	0.00322003365897443	0	0	0.604154759444967	0.0329918959479543	0	0	0	0	0.21217268665316	0	0	2.27587707924221	0	0	0	0	0.287046874153078	0.0330928406458445	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.3538705842039	0	0.117998010438782	0	0	0	0.0136318565974606	0.0028992040460176	0	0	0	0.135875864767268	0.834372068014862	1.36111532307131	0.00681344519882849	0	0	0	0	0	0	0	1.20668527241842	0	0	0	0	0	0	0	0.00369020299521728	1.97735046051654	0	0	0	0	0	0.0595951524080532	0	0.159631997382636	0	0	0	0.00359615487330552	0	0	0.934652460717015	0.230467906095331	0	1.56232596765528	0	0	0	0	0	0.00741560779727891	0.00775223352919085	0	0	0	0	0	0	0.00422898870962569	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0081188319237477	0	0	0	0.0593400780889465	0	0.940995906496194	1.65432468198229	0	0	0	0	0	0	0	0.036306852887251	0	0	0	0	0	0	0	0	0	0.852238119406885	0	0.0533693278825519	0	0	0	0	0	0	0.0190009786168585	0	0	0	0.00304852658359063	0	0	0	0	0.000796241741890563	0	0	0.00347044582691458	0	0	0.108400840203034	0	0	0.308590343311792	0	0	0	0
CHMP1A_hsc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0603302364055788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021951512019673	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.157328367148889	0	0	0	0	0	0.00280814764226009	1.23320442872155	0	0	0	0	0	1.20705043534715	0	0.940734945895362	0	0	0	0	0.00282434899301436	1.09528705536494	0	0	0.242707224489206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13274770143145	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00150281507756777	2.33919392102063	0	0	0	0	0	0	0	0	0	0	1.8648100561567	0	0	0	0	0	0	0	0	0	0	0	0.362366919399	0	0	0	0	0	0	0.546931740696015	0	2.25575482625536	0	0	0	0	0.000865720977323858	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0115076932581736	0.132985356766069	0	0	0	0	0	0	0	0	0	0	0	0	0.974717604130499	1.79748359117043	0	0	0	0.0024961456926526	0	0.185897849823426	0	0	0	0.127964127234533	0	0.692414004133859	0	0	0	0	0	0	0	0.0176938411382167	0	0	0	0	0	2.04978297201262
CMC1_hsc	0	0	0	1.64798033551917	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.28129708569188	1.68405659900007	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.31335899826041	0	0	0	0	0	0	0	0	1.63317980116883	0	0	0	0.0352806955544633	1.64552021410742	0	0	0	0	0	0	0	0	0	0.269940903935719	0	0	0	0.312580949263144	0	0	2.12112802376817	0.809507312635158	0	0	0	0	0	0	0	2.04165561421004	0	0.602003767311727	0	0	0	0	0	0	0	0	1.6198505369251	0	0.398906988152107	0	0	0	0.227893359129205	0	1.94157169771806	0.032641282733777	0	0	2.1022382963104	0	0	1.19398538114895	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00564392967532806	0.268242442206237	0	0	0	0	0	0	0	0.0920233992125967	0	0	1.36945553462656	0	0	0	0	0	0	1.69239910579169	0	0.0244926430187892	0	0	0	0	0	2.25462001511977	0	0	0.356954343992386	0	0	0.0461089100059994	2.05599675597902	0	0	0	0.188642572050985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.09803650306598	0	0.523520371236437	0.0125386836874154	0	1.01436288876446	0	0	0	0	0	0	0.0537563831547383	0	0	0	0	2.06656393971752	0.0203792547168052	0	2.03889353207298	0	0
COPRS_hsc	0	0	0	0	0	0	0.00963733644987612	0	0	0.000228528838222335	0	0	0.00849943637506319	0	0	0	0	0	0	0	0	0	0	0.00707048341293645	0	0.0132347719771428	0	0	0	0	0	0	0	0	0	0	0.00946716598760113	0.026267033680386	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00759865255784552	0	0	0	0	0.016614701642978	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00173502519334795	0	0	0.00115548094198933	0	0	0	0	0	0	0	0	0	0	0.0300903740752526	0	0	0	0	0	0	0	0	0	0.000230424366172158	0	0	0	0	0	0	0	0.0073979427667148	0	0.0116852895286887	0	0.0283909904493813	0	0	0	0.00991753344354974	0	0	0.0075638243689097	0.00108958701376	0	0	0	0	0	0	0	0.00011161745843762	0	0	0.0510798284896713	0	0	0	0	0	0	0.0269601994077756	0	0	0	0	0.000624000747753272	0	0.0136430997780118	0	0	0	0	0	0	0	0	0.00594755543816446	0.0313375945889376	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0485829662863623	0	0	0.0192326123100265	0	0.00195651129685657	0	0	0	0	0.00602136925774189	0	0	0	0	0	0	0.00218816726545906	0	0	0	0	0.010367847074209	0	0	0	0	0
COX7A2L_hsc	0	0	0	0	0	0	2.00292414074841	0	0	0	0	0	0	0	0	0	0.937891708697854	2.42494614343587	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.81547277912369	0	0	0	1.32945926656362	0	0	0	0	0	0	0	0	1.78113611018595	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.33284179071874	0	0	0	1.90819469965609	0	1.43080939915589	0	0	0	0	0	0	0	1.78954507506161	0	0	0	0	0	0	0	0	1.67717833797001	0	0.39882253110225	0	0	0	0	0	0	0	0	1.42428435964123	0	0	0	0	2.20166647457211	0	0	0	0	0	1.4889520704515	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68720525441222	0.300895175680587	0	1.90764141751519	0	0	0	0	0	0	0	0	0	0	0	0	2.27537282872293	0	0	0	0	0	0	0.103688045470791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.20183641834711	0	1.82739166191801	0	0	2.39967180722489	0	0	0	0	0	0	0	0	0	0	0	0	0	0.599673361584048	0
CREB1_hsc	0	0	0	0	0	0	0	0	0	0	0	2.45443402626159e-05	0.00908553684533457	0	0	0.0354070304734854	0	0.0649694750371144	0	0	0	0	0.0164612038938782	0	0	0	0	0	0.0724986819717396	0	0	0.00892957660436537	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00161269356054543	0	0	0	0	0	0	0.159408981650403	0	0	0	0	0	0	0	0	0	0	0	0	0.0313892521626519	0	0	0	0.0237045513462224	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0149743693042824	0	0	0	0	0	0	0	0	0	0	0	0	0.0378115562256175	0	0	0	0	0	0	0	0	0	0.0913727309050012	0	0.116566156618658	0	0	0.000839426326818425	0	0	0	0	0	0.062361960091291	0	0	0	0	0.00378786364345858	0	0.02355731992818	0	0	0	0.00271951830948981	0	0.00314677417588667	0	0	0	0	0	0	0.00199134377694249	0.0036610117314353	0.0190231549770901	0	0.00609193152695718	0	0.0174521139055153	0	0	0.000976803414878965	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0480853026836786	0	0	0	0	0	0	0	0	0.0025868498411185	0.293194397874758	0.00108454002872883	0	0	0	0	0	0	0.000808500361699061	0	0	0	0	0	0	0	0	0	0.00878150054977712	0
EIF2AK4_hsc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.511324702902625	0.00750665106701732	0	0	0	0.0316365329837223	0	0	0	0	0	0	0	0	0.607065948542351	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.016064052136817	0	0	0	0.0155365322592478	0.508199730287163	0	0	0	0	0.131008706025893	0.00205966711350325	0.00805595550588298	0	0	0	0	0.0674686917229513	0	0	0	0	0.0763668539578856	0.0317411426053536	0	0	0	0	0	0	0	0.0166784642387392	0	0	0	0	0	0	0	0	0	0	0.0549686571973043	0	0	0.00237189597435283	0	0	0	0.20118327199509	0.00234583399955434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0674027193177108	0.00572298862358063	0.00417409795355938	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0375082351167317	0	0	0	0	0.0366142158758243	0	0	0	0.0427197098546217	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.038488817790422	0	0	0	0	0	0	0.00598801655541378	0	0	0
EMC6_hsc	0	0	0	0.0366219826866706	0.00433999714478098	0	0.0546857725182629	0	0.191041748048209	0	0	0	0.345602669884482	0	0	0.013671357311751	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0298445657097931	0	0	0	0	0	0	0	0	0.00113675948322385	0.100157594049995	0.00433818675120029	0	0	0.0751812065976799	0	0	0	0	0	0	0	0	0.557246380297815	0	0	0	0.0507742768447785	0	0	0.0480761162192604	0.93068696063655	0	0.00990803905952334	0	0	0	0	0	0	0.0153338653797556	0	0.000334057700026404	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000245785736791174	0.867659072711854	0.0152298858580144	0.00538564013142833	0	0	0	0	0	0	0.00117664701277998	0	0.255573462577081	0	0	0	0	0	0	0	0	0	0	0.0212152023036784	0	0	0.0458028196202711	0.039248262922003	0	0	0	0	0	0	0	0	0	0	0	0.0576198470741044	0	0	0	0	0.00222792423219482	0	0	0	0	0	0	0	0	0	0	0	0	0.000433385016787382	0	0	0	0.055718339103351	0	0	0	0	0	0	0	0	0	0.0410645592964134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0336742937656388	0	0	0.00173953951401729	0	0	0	0	0	0	0	0.00200171631993605	0	0	0.00277425397875735	0	0	0	0.0017027999787001	0
FAM219B_hsc	0.0119158745064904	0	0	0	0	0	0	0	0	0	0	0	0	0.0110164594154743	0	0	0.00293854260402311	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146487347232383	0	0	0.00520973825504899	0.014524579225568	0	0	0.00937597357587033	0	0.00180961746372217	0	0	0	0	0	0	0.0298383231537168	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000604019350178508	0	0	0	0	0	0	0	0.0372260264953291	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000715818039978371	0	0	0	0.109311610818257	0	0	0.00264162879405381	0	0	0	0	0	0	0	0	0	0	0.0253612775923678	0.0898768626949131	0	0	0	0	0	0	0	0	0	0.018386272140881	0	0.00517800828485551	0	0.0274243854870004	0	0	0.0186810485364326	0	0	0	0	0.000427809606028407	0	0.0184171601031549	0.00091443358172257	0	0.0236178999379883	0	0	0	0	0	0.0181186911138755	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0146231251476445	0	0	0	0	0	0	0	0	0.00893178952575528	0.0460852985238338	0	0.0112260955874147	0	0	0	0	0	0	0	0	0	0.00351019123168231	0	0	0.0101565362167798	0	0	0	0	0	0	0	0	0.00360514291310841
FKBP3_hsc	0	0	0	0	0	0.0608542077142672	0	1.85253186567826	1.70155272184969	0	0	0	0	0	0.343756371593647	0	0.0579504789466778	0	0.0117363221839944	0	0	0	0	0	0	0	0	2.27625279190701	0	0.550129689699665	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0118767779547411	1.91989108687138	0	0	0	0	0	0	0	0	0	0	0.536638752885879	0	0	0	0	0	0	0	0	0.000543783300853863	0	0.160332157544376	0	0	0	0	0	0	0	0	0	0	0	0	0.235553842812749	0	0.542813987468298	0	0	0	0	0	0	0	0	0	1.79507497246849	0	0	0	0	0	0	0	0	0	0	1.60749429860128	0	0	0	0	0	0.0129761117025858	0	0	0	0	0	0	0.00155133630551804	0	0	0	0	0	0.0489424406028229	1.55443608439629	0	0	0	0.00738631201504036	0	1.58617030535446	0	0	0	0	0	0	1.68775990345085	0	0	0	1.50181819496643	1.53194297379897	0	0	0	0	0	0	0.551096158185769	0	1.52223894108307	0	0	0	0	0	0	0	0	2.19335242049411	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.315934381776954	0	0	0	0	0.0089153857245275	0	0	0	0	0	0	0.242549901693781	0	0	0	0	0	0	0	0	0	0	0	0	0	0
HDDC3_hsc	0	0.0377703270341957	0	0.0103833284659959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.425417653082878	0	0	0	0	0	0	0	0	1.46521123593422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0304939021859145	0	0.0118231794579051	0.142314032354345	0	0	0.00232462685388466	0	0	0	0	0.0181356345407961	0	0	0	0	0	0	0	0	0	0	0	1.28266571826746	0.00820284163353862	0	0	0	0	0	0	0	0	0	0	0.00531929848667393	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0359571123915203	0	0	0	1.84000961987051	0	0	1.69051833436082	0	0	0.0295466265390027	0	0	0	0	0	0	0	0	0	0	0	0	0.0186418652153329	0	0	0.0363141192274071	0	0.0100430193128426	1.52303456048806	0	0	0	0	0	0	0	0.67781185422335	0.0356269190493835	0	0	0	0	0	0	0	0	0	0	0.108253783516584	0	0	0	0	0	0.0149813345313444	0	0	0	0	0	0	0	1.55619269363333	0.0170948869407805	0	0	0.0533852081505612	1.11422041174497	0	0	0	0	0	0	0	0	0	0.859990453336553	0	0.00459304385906374	0	0
HGS_hsc	0	0	0	0	0	0.0447931829850417	0	0	0	0	0	0	0	0.0704040996081045	0	0	0	0	0	0	0	0	0	0	0	0	0.00637369335804461	0	0	0	0	0	0	0	0	0	0	0	0	0.00408038594704895	0	0	0	0	0.0116398213327276	0	0	0	0	0	0	0	0	0.0195113409957234	0	2.38072550487856	0.161070244755386	0	0	0	0	0	0	0	0	0	0	0	0	0.0117111045005514	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0408440944845104	0	0	0	0.00761188410449224	0	0	0	0	0	0	0	0	0	0.00520494512345566	0.020753269680933	0	0	0	0	0.0119829309640637	0	0	0	0	0.000408140914876943	0	0	0	0.0105169797978524	0	0	0	0	0	0	0.0828253872491077	0.0193721886152097	0	0	0	0	0	0	0	0	0.00594858939333553	0	0	0	0.030581752410778	0	0	0	0	0	0	0	0	0	0.0895675180549831	0	0	0	0	0	0	0	0.00152981582604334	0	0	0	0.00584522185931344	0	0.0107362511916702	0	0	0	0	0	0.097318359071813	0	0	0	0	0	0	0	0	0.00809082650753603	0	0	0.0338327306378562	0	0	0.0433835055647654	0	0	0
HM13_hsc	0	0	0	0.0471170709853008	0	0	0	0	0	0	0	0	0.000684258775505146	1.31933077512701	0	0	0	0	0	0	0	0	0.0206170193111789	0	0.0078520817964033	1.8531478556266	1.82275094859792	0	0	0.431118231294937	0	0	0	0	0	0	0	0.180783570042748	0	0.816192437966918	0	0	0	0.0176352576460025	2.25448539712904	0	0	0	0	0	2.50991797432702	0	0	0	0	0	0	0	0	0	1.47043845036081	0	0	0	0	0	1.51760148965478	0.0238002154131142	0.00245399163257944	1.77670815222407	0	0	0	0	3.02248450880893	0	0	0	1.80809853965882	0.0154352154747798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0455703238065258	0	0	0	0	0	0	0	0	0	0.0248537011710333	0	0	0	0	1.57453264477002	0	0	0.00232679730153774	0	0	0	0.217316662967499	0.0169593014234701	0	0	0	0	0	0.493512107264853	0	0	0	0	0	0	0	0	0	0	0	0	0.0336730774226414	0	0	0	0	0	0	0	0	0	0.489296870633459	0.640763205165955	0	1.58049796808085	0	0	0.242242152606671	0	0	0	0	0	0	0.0125429460251031	0	0	0	0	0	0	0	0	1.91354794777231	0	0	0	0	0	0	2.17380553780165	0	0	0	0	0	0	0	0	0	0	0	1.58124144409365	0	0	0	0	0	0	0	0	0	2.22263257495309	0	0
HNRNPAB_hsc	0	0	0	0	0	0	0	1.27287769995289	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.79320112038467	0	0	0	0	0	0	0	0	1.39106255780142	0	0	0	0.98399306385005	0	0	1.37199859283703	0	0	0	0	0	0	0	0	0.846766663266212	0	0.0725103878581412	0	0	0	0	0	0	0.876623841987661	0	0	0	0	0	0	1.59511917745273	0	0	0.0805958597458884	0	0	0.847909422565985	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.89959198598214	0	0	0	0.131598771909361	0	0	0	0.312901259080827	1.66429490337786	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68115683601473	0	0	0	0	0	0	0	0	0	0.578935576593317	0	0	0	0	0.104954701735796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0940852532736946	0	0	0	0	0	0	0.12972552455393	0	0	0	0	0	0	0.520159821332207	0	0	2.22974784608868	0.965792215059668	0	1.85408444026578	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.834523512126634	0	0	0	0	0	0	1.61636546753687	0	0.292396277540049	0.121032489279346	0	1.3775547658253	0
HP1BP3_hsc	0	0	0.944819288063122	0	0	0	0	2.50812733145834	0	0	0	0	0	0	0	0	0	0	0	2.51555463179921	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.63442621041183	1.36302143351298	0	0	0	0	0	0	0	0	0	1.45921079472424	0	0	0	0	0	0	0	0	0	2.38646798975372	0	0	0	0	0	0	0	0	0	0	0	0	1.6038685702342	0	0	0	0	2.03764957365507	0	0	0	0	0	0	1.96495094680212	0.822744154430928	1.28437964891925	0	0	0	0	0	0	0	0	0	0	2.64044620492576	0	0	0	0	1.76345110508781	0	0	0	0	0	1.03384241151675	0	0	0	0	0	0	0	1.235607649328	0	0.0340948003713713	0	0	0	0	1.75109664190311	0	0	0	0	0	1.79838864670167	0	0	1.36000820953073	0	0	0	0	0	2.34397132604727	0	0.386581123201772	0	0	0.175783793327395	0	0	0	0	0.844122146913053	0	0	0	0	0	0	0	0	0	0	0	0	0	1.68846210421327	0	0	0	0	0	0	1.482977182983	1.96676359479105	0	1.80792525320897	0	0	0	0	0	0	0	0	1.2778382533569	0	0	0	1.55856527875355	0	0	0	1.63802506849137	1.12603721794717	0	0	0	0
KATNA1_hsc	0.00703982325782959	0	0	0	0.00295247072083694	0	0.0146314688769324	0	0	0.0143895239756457	0	0	0	0.000691943929577783	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0791984108490902	0	0	0	0	0.00179149780379216	0	0	0	0.0117104383249524	0	0	0	0	0	0	0	0	0	0.0921500926566358	0	0.0178474822782594	0	0	0	0	0	0	0	0	0	0	0.00247788777375728	0.103228668866651	0.0085923219649009	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0489995837806134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0848410338380653	0	0	0	0	0	0	0.189586214597798	0	0.0188568835725769	0	0	0	0	0	0	0	0	0.0162057054265935	0	0	0	0	0	0	0	0.0246694138188976	0	0	0	0	0	0	0.418842299083907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00266881570484855	0	0	0	0	0	0	0	0.000312398210061498	0.0108400431241554	0	0.003909097125402	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0196336407600855	0	0.0306841537203828	0.0445653597507677
MAP4_hsc	0	0	0	0.00249488292428966	0	0	0	0	0.0807684867915513	0.0247676537238035	0	0	0.137127571578574	0	0	0	0	0	0	0	0	0	0	1.56864310276243	0	0	0.07865278241939	0	1.49771523155548	0	0	0	0	0	0	0.0202816628899966	0	1.76415018776555	0	0	0	0.242618048762873	0	0	0	0.0217690627862656	0	0	0	0	0.022845507968298	0	0	0.00518725271880385	0	0	0	0.00411718227022495	0	0	0	0	0	0.135579013575056	0	0	0	0	0	0.0164032305669672	0	0	0	0.0146173042678673	0	0	0	0.139440780541542	0	0	0	0	0.298804117119467	0	0.0100318241581998	0	0	0	0	0	0.392753425016576	0	0	0	0.137333419420383	0	0	0.529149141290459	0.0564474378710301	0	0	0	0	1.68157049496076	0	0.0141246738566223	0	0	0	0.0191507996012902	0	0	0	0	0	0	0	0.191852100330659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.985050734269708	0	0	0	0	0	0	0.0364370640936759	0	0	0	0	1.80341410448449	0	0	0	0	0	0	0.588405535773632	0	0	1.88026797810105	0.0175872874211329	0	0	0	0	0	0	0	0	0	0.150482411580223	0	0	0	0	0.000175947468477078	0	0	0	0	0.0503743386452686	0	0	0	0	0	0.0225935087807439	0	0	0	1.34487231340942	0	0	0	0	0	0	0	0	0	0	0	0.0088229628572407	0	0
METTL8_hsc	0	0	0	0	0	0	0	0	0.0192570869448848	0	0	0	0	0	0.031313424681071	0	0	0	0.050013549096633	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0475261917973681	0.0304457588615965	0	0	0	0	0.00577269652366535	0.0745730461989577	0	0	0	0	0	0	0	0.000124892890717028	0	0	0	0	0	0	0	0	0.00947431901742332	0	0	0	0.01188367682936	0	0	0	0	0	0	0	0	0	0	0	0.000114027941180343	0.0198855861909845	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0481592358696703	0	0	0	0.00947046823114372	0.0213119247776149	0	0	0	0	0	0	0	0	0	0.00884730775483292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00791290433532089	0	0	0	0	0	0	0	0	0	0	0	0	0.00658617091484942	0	0	0	0	0	0	0	0.0125857758717625	0	0	0	0	0	0	0	0	0.00956000353383982	0	0	5.68896328182333e-05	0	0	0	0	0	0	0.00243092664005748	0	0	0.0152731369796229	0	0.0356623929844377	0	0	0	0	0	0.00691083848783832	0	0	0	0	0	0.0106098953523679	0	0	0
